=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-2-17_6-1-2
====================================================================================
6:1:2 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
6:1:2 | [PermissionManager] Perm (FreeCamera) has been registered!
6:1:2 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
6:1:2 | [PermissionManager] Perm (MenuItemManager) has been registered!
6:1:2 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
6:1:2 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
6:1:2 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
6:1:2 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
6:1:2 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
6:1:2 | [PermissionManager] Perm (MenuServerManager) has been registered!
6:1:2 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
6:1:2 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
6:1:2 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
6:1:2 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
6:1:2 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
6:1:2 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
6:1:2 | [PermissionManager] Perm (MenuObjectManager) has been registered!
6:1:2 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
6:1:2 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
6:1:2 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
6:1:2 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
6:1:2 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
6:1:2 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
6:1:2 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
6:1:2 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
6:1:2 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
6:1:2 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
6:1:2 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
6:1:2 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
6:1:2 | [PermissionManager] Perm (MenuBansManager) has been registered!
6:1:2 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
6:1:2 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
6:1:2 | [PermissionManager] Perm (MenuWebHooks) has been registered!
6:1:2 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
6:1:2 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
6:1:2 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
6:1:2 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
6:1:2 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
6:1:2 | [PermissionManager] Perm (EspToolsMenu) has been registered!
6:1:2 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
6:1:2 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
6:1:2 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
6:1:2 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
6:1:2 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
6:1:2 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
6:1:2 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
6:1:2 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
6:1:2 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
6:1:2 | [PermissionManager] Adding Super Admin (76561198104182080)
6:1:2 | [PermissionManager] Loaded UserGroups.json
6:1:2 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
6:1:2 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
6:1:2 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
6:1:2 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
6:1:2 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
6:1:2 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
6:1:2 | Building Sets Loaded: 7
6:1:2 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
7:5:44 | Player "GUGA" (steamId=76561198127019566) connected to server!
7:18:1 | Player "Butch" (steamId=76561199023755511) connected to server!
7:37:32 | Player "ZhEkAn" (steamId=76561198300337064) connected to server!
7:44:52 | Player "ZhEkAn" (steamId=76561198300337064) initiated disconnect process...
7:44:57 | Player "ZhEkAn" (steamId=76561198300337064) disconnected from server.
8:23:3 | Player "BodyaBo" (steamId=76561199339736526) connected to server!
8:24:46 | Player "HUNTER2091" (steamId=76561198859579000) connected to server!
9:3:2 | Player "VoMa" (steamId=76561198104182080) connected to server!
9:4:22 | "76561198104182080" (steamid=76561198104182080) teleported to (pos=<10524.400391, 274.222656, 5920.810059>)
9:4:22 | "VoMa": (steamid=76561198104182080) teleported to (pos=10524.4,0,5920.81)
9:4:39 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10507.476563, 275.816895, 5901.488281>)
9:4:39 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10498.834961, 277.161865, 5895.152344>)
9:4:40 | "VoMa" (steamid=76561198104182080) toggled godmode
9:4:42 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10480.829102, 278.113800, 5885.441406>)
9:4:42 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10472.316406, 278.334534, 5878.603027>)
9:4:43 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10463.249023, 278.184845, 5870.123535>)
9:4:44 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10449.400391, 278.167633, 5846.335938>)
9:4:45 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10445.030273, 278.177063, 5834.817383>)
9:4:46 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10441.879883, 278.272064, 5826.665527>)
