=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-2-2_18-1-58
====================================================================================
18:1:58 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:1:58 | [PermissionManager] Perm (FreeCamera) has been registered!
18:1:58 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:1:58 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:1:58 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:1:58 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:1:58 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:1:58 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:1:58 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:1:58 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:1:58 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:1:58 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:1:58 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:1:58 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:1:58 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:1:58 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:1:58 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:1:58 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:1:58 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:1:58 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:1:58 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:1:58 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:1:58 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:1:58 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:1:58 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:1:58 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:1:58 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:1:58 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:1:58 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:1:58 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:1:58 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:1:58 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:1:58 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:1:58 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:1:58 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:1:58 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:1:58 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:1:58 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
18:1:58 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:1:58 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:1:58 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:1:58 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:1:58 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:1:58 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:1:58 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
18:1:58 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:1:58 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:1:58 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
18:1:58 | [PermissionManager] Adding Super Admin (76561198104182080)
18:1:58 | [PermissionManager] Loaded UserGroups.json
18:1:58 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
18:1:58 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:1:58 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:1:58 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:1:58 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:1:58 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:1:58 | Building Sets Loaded: 8
18:1:58 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
18:21:47 | Player "Potapycz" (steamId=76561199050258395) connected to server!
18:47:45 | Player "VoMa" (steamId=76561198104182080) connected to server!
18:49:12 | "VoMa" (steamid=76561198104182080) Spawned Item: (SLC_Tachi)
18:49:40 | "VoMa" (steamid=76561198104182080) Spawned Item: (ZmbM_FarmerFat_Blue)
18:50:21 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5630.687988, 314.144714, 7138.806152>)
18:50:22 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5613.918945, 313.924408, 7156.920898>)
18:50:23 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5595.175293, 313.392731, 7177.981445>)
18:50:24 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5577.364746, 312.426849, 7203.041504>)
18:50:25 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5564.902344, 311.584167, 7223.757813>)
18:50:26 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5559.315430, 310.673584, 7240.753418>)
18:50:27 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5557.770996, 309.674225, 7257.706543>)
18:50:28 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<5554.479980, 308.599365, 7274.851563>)
18:50:44 | "VoMa" (steamid=76561198104182080) toggled godmode
18:51:7 | "76561198104182080" (steamid=76561198104182080) teleported to (pos=<10685.000000, 87.916565, 10276.000000>)
18:51:7 | "VoMa": (steamid=76561198104182080) teleported to (pos=10685,0,10276)
18:51:17 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10688.061523, 88.536499, 10249.361328>)
18:51:18 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10699.939453, 86.536331, 10251.256836>)
18:51:19 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<10710.864258, 84.741837, 10251.783203>)
18:52:11 | "VoMa" (steamid=76561198104182080) Spawned Item: (FC_Zmb_Worker_1)
18:52:49 | "VoMa" (steamid=76561198104182080) Spawned Item: (ZmbF_VillagerOld_Blue)
18:52:58 | "VoMa" (steamid=76561198104182080) Spawned Item: (ZmbF_VillagerOld_Blue)
18:59:15 | "VoMa" (steamid=76561198104182080) Spawned Item: (HP_Crafter)
19:3:4 | "VoMa" (steamid=76561198104182080) Spawned Item: (Colt1911)
19:3:29 | "VoMa" (steamid=76561198104182080) Spawned Item: (Pliers)
19:4:12 | "VoMa" (steamid=76561198104182080) Spawned Item: (M16A2)
19:6:27 | "VoMa" (steamid=76561198104182080) Spawned Item: (KIWI_WeaponCleaningKit)
19:6:57 | "VoMa" (steamid=76561198104182080) deleted object "HP_Crafter" (pos=<10723.552734, 82.836914, 10250.386719>)
19:17:5 | Player "VoMa" (steamId=76561198104182080) initiated disconnect process...
19:17:5 | Player "Potapycz" (steamId=76561199050258395) initiated disconnect process...
