=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2024-12-27_22-44-4
====================================================================================
22:44:4 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
22:44:4 | [PermissionManager] Perm (FreeCamera) has been registered!
22:44:4 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
22:44:4 | [PermissionManager] Perm (MenuItemManager) has been registered!
22:44:4 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
22:44:4 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
22:44:4 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
22:44:4 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
22:44:4 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
22:44:4 | [PermissionManager] Perm (MenuServerManager) has been registered!
22:44:4 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
22:44:4 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
22:44:4 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
22:44:4 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
22:44:4 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
22:44:4 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
22:44:4 | [PermissionManager] Perm (MenuObjectManager) has been registered!
22:44:4 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
22:44:4 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
22:44:4 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
22:44:4 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
22:44:4 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
22:44:4 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
22:44:4 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
22:44:4 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
22:44:4 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
22:44:4 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
22:44:4 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
22:44:4 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
22:44:4 | [PermissionManager] Perm (MenuBansManager) has been registered!
22:44:4 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
22:44:4 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
22:44:4 | [PermissionManager] Perm (MenuWebHooks) has been registered!
22:44:4 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
22:44:4 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
22:44:4 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
22:44:4 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
22:44:4 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
22:44:4 | [PermissionManager] Perm (EspToolsMenu) has been registered!
22:44:4 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
22:44:4 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
22:44:4 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
22:44:4 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
22:44:4 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
22:44:4 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
22:44:4 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
22:44:4 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
22:44:4 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
22:44:4 | [PermissionManager] Adding Super Admin (76561198104182080)
22:44:4 | [PermissionManager] Loaded UserGroups.json
22:44:4 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
22:44:4 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
22:44:4 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
22:44:4 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
22:44:4 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
22:44:4 | Building Sets Loaded: 0
22:44:4 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
22:46:16 | Player "VoMa" (steamId=76561198104182080) connected to server!
22:46:49 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8226.046875, 469.304718, 9025.082031>)
22:46:50 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8227.243164, 470.036865, 9015.247070>)
22:47:47 | "76561198104182080" (steamid=76561198104182080) teleported to (pos=<3765.330078, 404.254639, 5950.049805>)
22:47:47 | "VoMa": (steamid=76561198104182080) teleported to (pos=3765.33,0,5950.05)
22:47:51 | "VoMa" (steamid=76561198104182080) toggled freecam
22:47:55 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3698.762451, 402.000000, 5990.905273>)
22:47:56 | "VoMa" (steamid=76561198104182080) toggled freecam
22:48:57 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_tactical_shirt_ucp)
22:49:2 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_operatorshirt_atacs)
22:49:6 | "VoMa" (steamid=76561198104182080) Spawned Item: (mmg_tactical_pants_atacs)
22:49:8 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_combatpants_black)
22:49:10 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_combatshirt_green)
22:49:41 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_combatshirt_dark_woodland)
22:49:44 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_combatpants_police)
22:49:46 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_combatpants_alpine)
22:49:48 | "VoMa" (steamid=76561198104182080) Spawned Item: (mmg_tactical_pants_multicam)
22:49:51 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_tactical_shirt_dark_wl)
22:49:52 | "VoMa" (steamid=76561198104182080) Spawned Item: (MMG_operatorshirt_multicam)
22:50:4 | Player "pieceduck" (steamId=76561198161108074) connected to server!
22:50:45 | "pieceduck" (steamid=76561198161108074) Spawned Item: (bl_repairbench)
22:50:57 | "pieceduck" (steamid=76561198161108074) deleted object "bl_repairbench" (pos=<5499.441895, 125.981003, 3349.507568>)
22:51:18 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5508.073730, 128.874695, 3376.698975>)
22:51:18 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5516.518066, 132.361191, 3403.409180>)
22:51:19 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5525.493164, 136.525406, 3423.074463>)
22:51:22 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5542.445801, 141.864136, 3459.051758>)
22:51:23 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5548.758301, 144.594513, 3474.868652>)
22:51:23 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5555.189453, 146.217789, 3492.961426>)
22:51:25 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5561.609863, 147.021301, 3507.236816>)
22:51:26 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5569.139648, 147.078339, 3522.751465>)
22:51:27 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5593.165039, 140.336884, 3572.058350>)
22:51:31 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5631.532715, 128.875397, 3644.840820>)
22:52:40 | "pieceduck" (steamid=76561198161108074) teleported to crosshair (pos=<5757.853027, 106.647812, 4195.766113>)
22:55:22 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_coffee_machine)
22:55:30 | "VoMa" (steamid=76561198104182080) deleted object "bl_coffee_machine" (pos=<3707.819580, 402.001770, 5995.961914>)
22:55:52 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_stove_barrel)
22:56:2 | "VoMa" (steamid=76561198104182080) deleted object "bl_stove_barrel" (pos=<3709.153320, 401.986603, 5997.021973>)
22:57:3 | Player "VoMa" (steamId=76561198104182080) initiated disconnect process...
22:57:4 | Player "VoMa" (steamId=76561198104182080) disconnected early from server (EXIT NOW).
22:57:8 | Player "VoMa" (steamId=76561198104182080) disconnected from server.
23:2:20 | "pieceduck" (steamid=76561198161108074) just updated a health stat on (steamid=76561198161108074)
23:2:20 | "pieceduck" (steamid=76561198161108074) just updated a health stat on (steamid=76561198161108074)
