=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-2-5_18-1-16
====================================================================================
18:1:16 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:1:16 | [PermissionManager] Perm (FreeCamera) has been registered!
18:1:16 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:1:16 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:1:16 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:1:16 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:1:16 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:1:16 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:1:16 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:1:16 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:1:16 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:1:16 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:1:16 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:1:16 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:1:16 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:1:16 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:1:16 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:1:16 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:1:16 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:1:16 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:1:16 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:1:16 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:1:16 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:1:16 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:1:16 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:1:16 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:1:16 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:1:16 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:1:16 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:1:16 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:1:16 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:1:16 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:1:16 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:1:16 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:1:16 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:1:16 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:1:16 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:1:16 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
18:1:16 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:1:16 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:1:16 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:1:16 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:1:16 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:1:16 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:1:16 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
18:1:16 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:1:16 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:1:16 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
18:1:16 | [PermissionManager] Adding Super Admin (76561198104182080)
18:1:16 | [PermissionManager] Loaded UserGroups.json
18:1:16 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
18:1:16 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:1:16 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:1:16 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:1:16 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:1:16 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:1:16 | Building Sets Loaded: 8
18:1:17 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
18:2:36 | Player "BodyaBo" (steamId=76561199339736526) connected to server!
18:2:39 | Player "Potapycz" (steamId=76561199050258395) connected to server!
18:7:21 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
18:15:46 | Player "BodyaBo" (steamId=76561199339736526) initiated disconnect process...
18:15:51 | Player "BodyaBo" (steamId=76561199339736526) disconnected from server.
18:16:0 | Player "Moon" (steamId=76561199485344583) connected to server!
18:16:21 | Player "BodyaBo" (steamId=76561199339736526) connected to server!
18:18:39 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (rag_baseitems_lantern_wall_kit)
18:24:48 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (FireworksLauncher)
18:24:49 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (FireworksLauncher)
18:28:6 | "PieceDuck" (steamid=76561198161108074) deleted object "FireworksLauncher" (pos=<5344.178711, 328.902618, 7637.120605>)
18:28:8 | "PieceDuck" (steamid=76561198161108074) deleted object "FireworksLauncher" (pos=<5347.479980, 328.902618, 7635.193848>)
18:31:56 | Player "Potapycz" (steamId=76561199050258395) initiated disconnect process...
18:31:58 | Player "Potapycz" (steamId=76561199050258395) disconnected early from server (EXIT NOW).
18:32:1 | Player "Potapycz" (steamId=76561199050258395) disconnected from server.
18:40:7 | Player "BodyaBo" (steamId=76561199339736526) initiated disconnect process...
18:40:8 | Player "BodyaBo" (steamId=76561199339736526) aborted logout process [canceledLogout]
18:59:34 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3647.709961, 326.189941, 7217.100098>)
18:59:34 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3647.71,0,7217.1)
19:1:0 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3725.639893, 401.977875, 6002.470215>)
19:1:0 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3725.64,0,6002.47)
19:1:0 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3725.639893, 401.956421, 6002.930176>)
19:1:0 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3725.64,0,6002.93)
19:1:55 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3699.870117, 321.091797, 7243.580078>)
19:1:55 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3699.87,0,7243.58)
19:3:12 | "PieceDuck" (steamid=76561198161108074) toggled godmode
19:12:33 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (StartKitIV)
19:15:16 | "PieceDuck" (steamid=76561198161108074) deleted object "CarBattery" (pos=<3691.003174, 321.030304, 7257.370605>)
19:15:18 | "PieceDuck" (steamid=76561198161108074) deleted object "CarBattery" (pos=<3688.927246, 321.277435, 7255.599609>)
19:15:32 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3700.030029, 402.000000, 5985.640137>)
19:15:32 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3700.03,0,5985.64)
19:17:15 | Player "BodyaBo" (steamId=76561199339736526) initiated disconnect process...
19:17:19 | Player "BodyaBo" (steamId=76561199339736526) disconnected early from server (EXIT NOW).
19:17:20 | Player "BodyaBo" (steamId=76561199339736526) disconnected from server.
19:21:19 | Player "Moon" (steamId=76561199485344583) initiated disconnect process...
19:21:24 | Player "Moon" (steamId=76561199485344583) disconnected from server.
19:28:39 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
19:28:40 | Player "PieceDuck" (steamId=76561198161108074) disconnected early from server (EXIT NOW).
19:28:44 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
19:40:43 | Player "Moon" (steamId=76561199485344583) connected to server!
21:11:29 | Player "BodyaBo" (steamId=76561199339736526) connected to server!
21:14:57 | Player "Moon" (steamId=76561199485344583) initiated disconnect process...
21:15:2 | Player "Moon" (steamId=76561199485344583) disconnected from server.
21:17:39 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
21:45:51 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
21:45:56 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
21:46:33 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
21:58:0 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
21:58:0 | Player "BodyaBo" (steamId=76561199339736526) initiated disconnect process...
