=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-1-31_18-1-13
====================================================================================
18:1:13 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:1:13 | [PermissionManager] Perm (FreeCamera) has been registered!
18:1:13 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:1:13 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:1:13 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:1:13 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:1:13 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:1:13 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:1:13 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:1:13 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:1:13 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:1:13 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:1:13 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:1:13 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:1:13 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:1:13 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:1:13 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:1:13 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:1:13 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:1:13 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:1:13 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:1:13 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:1:13 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:1:13 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:1:13 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:1:13 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:1:13 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:1:13 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:1:13 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:1:13 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:1:13 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:1:13 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:1:13 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:1:13 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:1:13 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:1:13 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:1:13 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:1:13 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
18:1:13 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:1:13 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:1:13 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:1:13 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:1:13 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:1:13 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:1:13 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
18:1:13 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:1:13 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:1:13 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
18:1:13 | [PermissionManager] Adding Super Admin (76561198104182080)
18:1:13 | [PermissionManager] Loaded UserGroups.json
18:1:13 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
18:1:13 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:1:13 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:1:13 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:1:13 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:1:13 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:1:13 | Building Sets Loaded: 7
18:1:13 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
18:2:30 | Player "Taras" (steamId=76561198309039860) connected to server!
18:2:37 | Player "Giv" (steamId=76561198046025798) connected to server!
18:2:38 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
18:2:43 | Player "[BERSERKY]DeDAnGeL" (steamId=76561198019222339) connected to server!
18:3:38 | Player "Giv" (steamId=76561198046025798) initiated disconnect process...
18:3:41 | Player "Giv" (steamId=76561198046025798) disconnected early from server (EXIT NOW).
18:3:43 | Player "Giv" (steamId=76561198046025798) disconnected from server.
18:5:33 | Player "Giv" (steamId=76561198046025798) connected to server!
18:10:4 | "PieceDuck" (steamid=76561198161108074) toggled godmode
18:12:32 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<9795.200195, 253.482513, 14840.900391>)
18:12:32 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=9795.2,0,14840.9)
18:12:59 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:13:0 | Player "DJ Spit" (steamId=76561199228164307) connected to server!
18:13:58 | Player "DJ Spit" (steamId=76561199228164307) initiated disconnect process...
18:18:1 | Player "Potapycz" (steamId=76561199050258395) connected to server!
18:23:3 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:23:25 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:24:9 | Player "Giv" (steamId=76561198046025798) initiated disconnect process...
18:24:10 | Player "Giv" (steamId=76561198046025798) disconnected early from server (EXIT NOW).
18:24:14 | Player "Giv" (steamId=76561198046025798) disconnected from server.
18:29:50 | Player "Giv" (steamId=76561198046025798) connected to server!
18:30:3 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<9996.109375, 284.340881, 15280.164063>)
18:30:5 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:34:57 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<12171.900391, 11.300000, 9755.080078>)
18:34:57 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=12171.9,0,9755.08)
18:35:0 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:35:5 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:35:9 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:39:27 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:39:38 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8157.379883, 187.426407, 13543.200195>)
18:39:38 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8157.38,0,13543.2)
18:39:40 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:40:25 | "PieceDuck" (steamid=76561198161108074) toggled freecam
