=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2024-12-29_20-8-14
====================================================================================
20:8:14 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
20:8:14 | [PermissionManager] Perm (FreeCamera) has been registered!
20:8:14 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
20:8:14 | [PermissionManager] Perm (MenuItemManager) has been registered!
20:8:14 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
20:8:14 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
20:8:14 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
20:8:14 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
20:8:14 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
20:8:14 | [PermissionManager] Perm (MenuServerManager) has been registered!
20:8:14 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
20:8:14 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
20:8:14 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
20:8:14 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
20:8:14 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
20:8:14 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
20:8:14 | [PermissionManager] Perm (MenuObjectManager) has been registered!
20:8:14 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
20:8:14 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
20:8:14 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
20:8:14 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
20:8:14 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
20:8:14 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
20:8:14 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
20:8:14 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
20:8:14 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
20:8:14 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
20:8:14 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
20:8:14 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
20:8:14 | [PermissionManager] Perm (MenuBansManager) has been registered!
20:8:14 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
20:8:14 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
20:8:14 | [PermissionManager] Perm (MenuWebHooks) has been registered!
20:8:14 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
20:8:14 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
20:8:14 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
20:8:14 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
20:8:14 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
20:8:14 | [PermissionManager] Perm (EspToolsMenu) has been registered!
20:8:14 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
20:8:14 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
20:8:14 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
20:8:14 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
20:8:14 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
20:8:14 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
20:8:14 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
20:8:14 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
20:8:14 | [PermissionManager] Adding Super Admin (76561198104182080)
20:8:14 | [PermissionManager] Loaded UserGroups.json
20:8:14 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
20:8:14 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
20:8:14 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
20:8:14 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
20:8:14 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
20:8:14 | Building Sets Loaded: 0
20:8:14 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
20:8:14 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
20:11:29 | Player "VoMa" (steamId=76561198104182080) connected to server!
20:15:15 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8223.430664, 469.568787, 9060.531250>)
20:15:16 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8211.840820, 471.717072, 9075.815430>)
20:15:16 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8203.261719, 473.987427, 9082.176758>)
20:15:17 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8183.777832, 474.040039, 9095.855469>)
20:15:17 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8165.990234, 474.040039, 9111.952148>)
20:15:17 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8153.431641, 474.756683, 9127.888672>)
20:15:18 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8146.904785, 475.470886, 9141.833984>)
20:15:18 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8143.482910, 475.778046, 9153.406250>)
20:15:19 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8140.738281, 475.619354, 9166.245117>)
20:15:20 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8137.779297, 470.772095, 9209.454102>)
20:15:21 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8119.465820, 457.929901, 9303.659180>)
20:15:32 | "76561198104182080" (steamid=76561198104182080) teleported to (pos=<8392.000000, 427.382263, 9176.820313>)
20:15:32 | "VoMa": (steamid=76561198104182080) teleported to (pos=8392,0,9176.82)
20:15:55 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8409.291992, 425.032959, 9177.780273>)
20:15:56 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8484.096680, 413.099274, 9202.412109>)
20:15:57 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8600.872070, 398.266541, 9226.823242>)
20:15:57 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8658.997070, 392.533569, 9240.463867>)
20:15:58 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8719.623047, 386.994995, 9254.646484>)
20:15:58 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8752.453125, 384.885559, 9262.189453>)
20:15:59 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8858.475586, 380.162109, 9273.695313>)
20:16:0 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8881.006836, 380.549530, 9268.661133>)
20:16:0 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8905.684570, 381.105835, 9258.714844>)
20:16:1 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<8916.643555, 381.288818, 9253.961914>)
20:16:23 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_repairbench)
20:16:25 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_repairbench_Kit)
20:16:28 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_repair_anvil)
20:16:30 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_workbench_Kit)
20:16:41 | "VoMa" (steamid=76561198104182080) deleted object "bl_repairbench" (pos=<8919.859375, 381.349701, 9252.630859>)
20:17:30 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet)
20:17:42 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_bed_Kit)
20:17:47 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_frame_solo)
20:17:48 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_box_Kit)
20:17:50 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_box_3_Kit)
20:17:51 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_box_4_Kit)
20:17:52 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_box_1_Kit)
20:17:53 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_box_2_Kit)
20:17:56 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_cabinet_Kit)
20:17:58 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_cabinet_xs_Kit)
20:17:59 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_cabinet_s_Kit)
20:17:59 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_cabinet_l_Kit)
20:18:0 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_cabinet_m_Kit)
20:18:6 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_table_s_Kit)
20:18:7 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_table_m_Kit)
20:18:9 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_pallet_table_l_Kit)
20:18:15 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_special_item_Kit)
20:18:16 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_coffee_machine_Kit)
20:18:19 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_coffee_bag)
20:18:20 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_coffee_mug)
20:18:23 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_infoboard_Kit)
20:18:24 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_solar_panel_Kit)
20:18:25 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_solar_panel)
20:18:35 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_extension_cable_reel)
20:18:37 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_paint_tube)
20:18:38 | "VoMa" (steamid=76561198104182080) Spawned Item: (bl_old_crate)
20:20:13 | "VoMa" (steamid=76561198104182080) deleted object "bl_old_crate" (pos=<8926.042969, 381.050873, 9258.815430>)
20:23:13 | "VoMa" (steamid=76561198104182080) Spawned Item: (Battery9V)
20:23:21 | "VoMa" (steamid=76561198104182080) Spawned Item: (CarBattery)
20:23:46 | "VoMa" (steamid=76561198104182080) Spawned Item: (TruckBattery)
