=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-1-3_20-2-14
====================================================================================
20:2:14 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
20:2:14 | [PermissionManager] Perm (FreeCamera) has been registered!
20:2:14 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
20:2:14 | [PermissionManager] Perm (MenuItemManager) has been registered!
20:2:14 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
20:2:14 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
20:2:14 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
20:2:14 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
20:2:14 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
20:2:14 | [PermissionManager] Perm (MenuServerManager) has been registered!
20:2:14 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
20:2:14 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
20:2:14 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
20:2:14 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
20:2:14 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
20:2:14 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
20:2:14 | [PermissionManager] Perm (MenuObjectManager) has been registered!
20:2:14 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
20:2:14 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
20:2:14 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
20:2:14 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
20:2:14 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
20:2:14 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
20:2:14 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
20:2:14 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
20:2:14 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
20:2:14 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
20:2:14 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
20:2:14 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
20:2:14 | [PermissionManager] Perm (MenuBansManager) has been registered!
20:2:14 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
20:2:14 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
20:2:14 | [PermissionManager] Perm (MenuWebHooks) has been registered!
20:2:14 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
20:2:14 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
20:2:14 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
20:2:14 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
20:2:14 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
20:2:14 | [PermissionManager] Perm (EspToolsMenu) has been registered!
20:2:14 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
20:2:14 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
20:2:14 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
20:2:14 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
20:2:14 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
20:2:14 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
20:2:14 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
20:2:14 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
20:2:14 | [PermissionManager] Adding Super Admin (76561198104182080)
20:2:14 | [PermissionManager] Loaded UserGroups.json
20:2:14 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
20:2:14 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
20:2:14 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
20:2:14 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
20:2:14 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
20:2:14 | Building Sets Loaded: 0
20:2:14 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
20:2:14 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
20:3:14 | Player "VoMa" (steamId=76561198104182080) connected to server!
20:3:33 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3576.623535, 344.613586, 6410.685059>)
20:3:33 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3601.205566, 348.746033, 6336.558594>)
20:3:34 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3589.329590, 356.470367, 6255.229492>)
20:3:34 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3583.784424, 359.919250, 6231.763672>)
20:3:35 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3591.684814, 363.543884, 6212.141113>)
20:3:36 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3599.121094, 366.584595, 6197.764160>)
20:3:36 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3610.648193, 370.420013, 6182.456055>)
20:3:37 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3625.274658, 374.802734, 6162.268555>)
20:3:37 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3640.772461, 379.450928, 6141.156250>)
20:3:38 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3651.572998, 383.273560, 6126.369141>)
20:3:38 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3663.047363, 387.282013, 6110.987305>)
20:3:40 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3672.067139, 390.584106, 6096.041992>)
20:3:41 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3681.461670, 393.006866, 6085.344238>)
20:3:42 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3692.460449, 396.133423, 6065.143555>)
20:3:42 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3704.356934, 398.600769, 6043.408691>)
20:3:43 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3725.001221, 401.151733, 6018.217773>)
20:3:47 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3710.704346, 402.000000, 5996.527344>)
20:3:47 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3702.031250, 402.000000, 5987.499512>)
20:3:49 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3708.257324, 402.001984, 5971.131348>)
20:3:50 | "VoMa" (steamid=76561198104182080) teleported to crosshair (pos=<3716.864014, 402.000763, 5965.946777>)
20:4:33 | Player "VoMa" (steamId=76561198104182080) initiated disconnect process...
20:4:33 | Player "VoMa" (steamId=76561198104182080) disconnected from server.
