=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-2-3_18-1-10
====================================================================================
18:1:10 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:1:10 | [PermissionManager] Perm (FreeCamera) has been registered!
18:1:10 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:1:10 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:1:10 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:1:10 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:1:10 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:1:10 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:1:10 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:1:10 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:1:10 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:1:10 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:1:10 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:1:10 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:1:10 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:1:10 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:1:10 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:1:10 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:1:10 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:1:10 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:1:10 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:1:10 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:1:10 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:1:10 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:1:10 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:1:10 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:1:10 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:1:10 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:1:10 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:1:10 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:1:10 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:1:10 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:1:10 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:1:10 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:1:10 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:1:10 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:1:10 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:1:10 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
18:1:10 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:1:10 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:1:10 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:1:10 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:1:10 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:1:10 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:1:10 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
18:1:10 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:1:10 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:1:10 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
18:1:10 | [PermissionManager] Adding Super Admin (76561198104182080)
18:1:10 | [PermissionManager] Loaded UserGroups.json
18:1:10 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
18:1:10 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:1:10 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:1:10 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:1:10 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:1:10 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:1:10 | Building Sets Loaded: 8
18:1:10 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
18:4:51 | Player "Potapycz" (steamId=76561199050258395) connected to server!
18:20:40 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
18:22:38 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (Chemlight_Red)
18:22:43 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (Chemlight_Red)
18:23:4 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<1980.459961, 5.876933, 2255.290039>)
18:23:4 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=1980.46,0,2255.29)
18:23:26 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1888.674438, 11.852892, 2225.018311>)
18:23:45 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ZmbM_FarmerFat_Green)
18:25:11 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ZmbM_CitizenASkinny_Blue)
18:29:58 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3726.729980, 401.382599, 6015.419922>)
18:29:58 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3726.73,0,6015.42)
18:30:52 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8225.530273, 469.179993, 9031.580078>)
18:30:52 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8225.53,0,9031.58)
18:33:32 | "PieceDuck" (steamid=76561198161108074) deleted object "ChristmasTree" (pos=<8193.759766, 479.427124, 9001.706055>)
18:33:51 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:34:0 | "PieceDuck" (steamid=76561198161108074) toggled freecam
18:37:14 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3680.050049, 324.465637, 7187.200195>)
18:37:14 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3680.05,0,7187.2)
18:37:56 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (Civic_Green)
18:38:13 | "PieceDuck" (steamid=76561198161108074) deleted object "ExpansionParkingMeter" (pos=<3683.607178, 321.939392, 7250.014648>)
18:38:38 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionCircuitBoard_MK3)
18:38:56 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionParkingMeterKit)
18:39:33 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (CarBattery)
18:39:44 | "PieceDuck" (steamid=76561198161108074) deleted object "ExpansionParkingMeter" (pos=<3683.471680, 321.960571, 7249.811523>)
18:39:57 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<6638.970215, 341.309906, 9328.980469>)
18:39:57 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=6638.97,0,9328.98)
18:40:15 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (CarBattery)
18:40:37 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3620.590088, 326.743011, 7200.890137>)
18:40:37 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3620.59,0,7200.89)
18:40:40 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3627.584717, 326.037109, 7214.095703>)
18:40:41 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3636.805664, 325.763275, 7224.927246>)
18:40:41 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3642.766602, 326.298157, 7231.729492>)
18:40:42 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3649.433105, 326.551361, 7236.235840>)
18:40:43 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3663.928711, 324.054413, 7243.084961>)
18:40:43 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3673.333740, 322.816132, 7246.753906>)
18:40:49 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (CarBattery)
18:40:49 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (CarBattery)
18:40:49 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (CarBattery)
18:40:55 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionCircuitBoard_MK3)
18:40:55 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionCircuitBoard_MK3)
18:40:55 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionCircuitBoard_MK3)
18:40:55 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionCircuitBoard_MK3)
18:40:56 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionCircuitBoard_MK3)
18:40:59 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionParkingMeterKit)
18:40:59 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ExpansionParkingMeterKit)
18:41:27 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3670.178711, 322.747772, 7251.467285>)
18:47:43 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
19:9:8 | Player "Potapycz" (steamId=76561199050258395) initiated disconnect process...
19:9:13 | Player "Potapycz" (steamId=76561199050258395) disconnected from server.
19:11:55 | Player "Potapycz" (steamId=76561199050258395) connected to server!
19:12:50 | Player "Potapycz" (steamId=76561199050258395) initiated disconnect process...
19:12:55 | Player "Potapycz" (steamId=76561199050258395) disconnected from server.
19:49:4 | Player "Moon" (steamId=76561199485344583) connected to server!
20:15:9 | Player "BodyaBo" (steamId=76561199339736526) connected to server!
21:23:6 | Player "Moon" (steamId=76561199485344583) initiated disconnect process...
21:23:11 | Player "Moon" (steamId=76561199485344583) disconnected from server.
21:40:25 | Player "BodyaBo" (steamId=76561199339736526) initiated disconnect process...
21:40:30 | Player "BodyaBo" (steamId=76561199339736526) disconnected from server.
