=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-2-1_18-2-13
====================================================================================
18:2:13 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:2:13 | [PermissionManager] Perm (FreeCamera) has been registered!
18:2:13 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:2:13 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:2:13 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:2:13 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:2:13 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:2:13 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:2:13 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:2:13 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:2:13 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:2:13 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:2:13 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:2:13 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:2:13 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:2:13 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:2:13 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:2:13 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:2:13 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:2:13 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:2:13 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:2:13 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:2:13 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:2:13 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:2:13 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:2:13 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:2:13 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:2:13 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:2:13 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:2:13 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:2:13 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:2:13 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:2:13 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:2:13 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:2:13 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:2:13 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:2:13 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:2:13 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
18:2:13 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:2:13 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:2:13 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:2:13 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:2:13 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:2:13 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:2:13 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
18:2:13 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:2:13 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:2:13 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
18:2:13 | [PermissionManager] Adding Super Admin (76561198104182080)
18:2:13 | [PermissionManager] Loaded UserGroups.json
18:2:13 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
18:2:13 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:2:13 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:2:13 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:2:13 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:2:13 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:2:13 | Building Sets Loaded: 7
18:2:13 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
18:3:42 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
18:4:57 | Player "VoMa" (steamId=76561198104182080) connected to server!
18:5:7 | [WeatherManager] Send Data Count is 0
18:5:12 | [Time Manager] Setting Date to 2024/9/26 5:0
18:5:48 | "VoMa" (steamid=76561198104182080) Spawned Item: (TraderPlus_Money_Euro500)
18:5:49 | "VoMa" (steamid=76561198104182080) Spawned Item: (TraderPlus_Money_Euro500)
18:5:49 | "VoMa" (steamid=76561198104182080) Spawned Item: (TraderPlus_Money_Euro500)
18:6:42 | "VoMa" (steamid=76561198104182080) deleted object "Ford_Bronco_Rust" (pos=<8253.888672, 466.042908, 9068.379883>)
18:6:46 | "VoMa" (steamid=76561198104182080) deleted object "ExpansionCarKey" (pos=<8253.555664, 465.802063, 9074.706055>)
18:7:6 | "VoMa" (steamid=76561198104182080) deleted object "ExpansionCarKey" (pos=<8251.207031, 466.242371, 9068.364258>)
18:7:24 | "VoMa" (steamid=76561198104182080) deleted object "dodgechargerhellcat_black" (pos=<8253.876953, 466.147247, 9068.001953>)
18:8:6 | "VoMa" (steamid=76561198104182080) deleted object "CivilianSedan" (pos=<8253.892578, 466.125946, 9067.825195>)
18:8:10 | "VoMa" (steamid=76561198104182080) deleted object "Honda_Civic_CoDriver_RedCustom" (pos=<8249.380859, 466.813477, 9079.906250>)
18:8:11 | "VoMa" (steamid=76561198104182080) deleted object "Civic_RedCustom" (pos=<8248.864258, 466.092346, 9080.641602>)
18:8:58 | "76561198104182080" (steamid=76561198104182080) teleported to (pos=<3714.780029, 402.000000, 6002.290039>)
18:8:58 | "VoMa": (steamid=76561198104182080) teleported to (pos=3714.78,0,6002.29)
